tweet_timestamp,count,sent_-2,sent_-1,sent_0,sent_1,sent_2,emo_A,emo_F,emo_H,emo_S,valence_intensity,fear_intensity,anger_intensity,happiness_intensity,sadness_intensity
2020-01-28,9327.0,421.0,6131.0,1333.0,1409.0,33.0,1746.0,4548.0,1442.0,258.0,0.4380823415889354,0.4952004931918087,0.4455385440120082,0.2876622708266323,0.4248262034952288
2020-01-29,14628.0,780.0,9195.0,2325.0,2286.0,42.0,2838.0,6755.0,2328.0,382.0,0.4373539786710418,0.49412195788898,0.4484904293136451,0.2900090921520372,0.4285326086956522
2020-01-30,15063.0,736.0,9647.0,2162.0,2478.0,40.0,2946.0,7072.0,2518.0,365.0,0.4389251809068578,0.4935765119830047,0.4461605257916749,0.2899471552811525,0.4266650733585607
2020-01-31,11608.666666666666,516.0,7392.333333333333,1702.6666666666667,1959.0,38.666666666666664,2260.3333333333335,5359.666666666667,1997.6666666666667,288.3333333333333,0.4417259634468517,0.4880819215456058,0.4442445632942664,0.29029049572432614,0.4231035061592097
2020-02-03,8758.0,398.0,5403.0,1373.0,1542.0,42.0,1350.0,4238.0,1584.0,213.0,0.444985613153688,0.4944709979447362,0.4375061657912765,0.2931447819136789,0.4227978990637132
2020-02-04,7946.0,385.0,4825.0,1247.0,1446.0,43.0,1235.0,3791.0,1489.0,184.0,0.4452772464132897,0.4911312610118298,0.4404831361691417,0.2920914925748804,0.4228628240624213
2020-02-05,4716.0,129.0,2883.0,781.0,903.0,20.0,446.0,2462.0,923.0,104.0,0.4517671755725191,0.5042765055131467,0.4306800254452926,0.2937237065309584,0.4261999575911789
2020-02-06,6989.0,284.0,4613.0,982.0,1083.0,27.0,900.0,3816.0,1110.0,181.0,0.4362685648876807,0.5116764916297039,0.4441236228358849,0.281545285448562,0.4367777936757762
2020-02-07,7646.333333333333,322.3333333333333,5017.333333333333,1047.0,1226.6666666666667,33.0,1198.0,3924.6666666666665,1259.6666666666667,217.0,0.4368418224734196,0.5001329566609042,0.4443292982813419,0.28392143355430005,0.43408062090437166
2020-02-10,7239.0,331.0,4687.0,1052.0,1131.0,38.0,1260.0,3563.0,1169.0,195.0,0.4370596767509324,0.4930342588755352,0.4470397845006216,0.2856749551042962,0.4290494543445227
2020-02-11,8589.0,306.0,5134.0,1509.0,1613.0,27.0,1702.0,3528.0,1640.0,210.0,0.4496446617766911,0.4711228315286995,0.4376476889044126,0.2988481779019676,0.4112716264990103
2020-02-12,7777.0,256.0,4581.0,1397.0,1514.0,29.0,1622.0,3001.0,1543.0,214.0,0.4535904590459045,0.4630902661694741,0.4343371480005144,0.3045661566156615,0.4083356049890703
2020-02-13,8461.0,240.0,5079.0,1448.0,1648.0,46.0,1725.0,3390.0,1694.0,204.0,0.4531445455619903,0.4703668597092542,0.4366944805578536,0.3040854508923295,0.4104559744711027
2020-02-14,5925.333333333333,174.66666666666666,3552.0,959.3333333333334,1209.6666666666667,29.666666666666668,1220.0,2349.0,1239.3333333333333,157.66666666666666,0.4539263349196438,0.46364394469593684,0.4356159620286903,0.3061401009795009,0.40851339199450637
2020-02-17,6873.0,187.0,3989.0,1262.0,1414.0,21.0,1426.0,2595.0,1435.0,155.0,0.4561795431398225,0.4624594791211989,0.4356714680634366,0.3065638003782918,0.4054508948057617
2020-02-18,7432.0,220.0,4675.0,1115.0,1387.0,35.0,1359.0,3357.0,1422.0,179.0,0.4450869214208827,0.486616926803014,0.436260764262648,0.2960675457481162,0.4230119752421958
2020-02-19,6554.0,194.0,3904.0,1114.0,1319.0,23.0,1330.0,2609.0,1342.0,159.0,0.452679279829112,0.4669203539823008,0.4361475434848947,0.3039893194995423,0.410316142813549
2020-02-20,6018.0,190.0,3568.0,991.0,1233.0,36.0,1054.0,2542.0,1269.0,162.0,0.4537043868394815,0.4747575606513792,0.4348378198737122,0.2977100365569957,0.4129473246925889
2020-02-21,6766.333333333333,248.0,4208.333333333333,1053.3333333333333,1231.3333333333333,25.333333333333332,1216.3333333333333,3074.3333333333335,1256.6666666666667,165.66666666666666,0.44588469820179877,0.48211928937242554,0.4395181589957952,0.28991613312101633,0.41775973615913936
